pdb,weight,seq_len
3DX5_A,80.54377070885123,286
1MKY_A,55.281099844341014,439
1O6D_A,21.352983398110904,163
3DCI_A,162.50146830105876,232
2HBA_A,13.23703894381217,52
1DBW_A,68.09846988002006,126
1W1O_A,70.88552673148448,534
2P7S_A,7.2131823767322,114
3TG2_A,54.66239566649087,223
3L0G_A,135.19663346400307,300
2WFB_A,34.882660448996724,120
3LOR_A,194.7,160
1CC8_A,21.527879598325516,73
5TAB_A,13.94212322424386,53
3FK9_A,93.61799826956354,188
3M33_A,121.3475895928716,226
1S7J_A,65.77537533150229,262
2ZFI_A,92.4718281424132,366
1TKE_A,52.91333291335936,224
3LLB_A,22.53489294405456,83
2P5Y_A,104.3125711503652,311
3IPR_A,238.95565111543183,150
1RV9_A,38.56845343023233,259
2A97_A,29.3345939123077,439
1ZN6_A,41.76167501429989,227
6JK4_A,31.67590882674087,136
3L7N_A,65.64523745101391,236
1ZJC_A,63.98168487934653,418
3M89_A,61.756894351966885,427
2DKH_A,165.6662572764895,639
4AF8_A,99.76586189674305,367
3DJE_A,223.97068267967575,438
2RJN_A,37.89630588856914,154
3HBM_A,49.962718100599766,282
2ZT5_A,92.4086576030623,693
2CJG_A,152.06345714865225,449
3AJR_A,188.3540888858004,317
4ODK_A,27.146830385884833,158
3LQ0_A,59.07808392288972,235
3IP4_A,282.5764448781958,485
2EI9_A,25.13930786636736,240
1OB8_A,56.88011515459512,135
3R87_A,45.362698332440495,135
6FUC_A,82.86844996740315,272
2OOK_A,73.66548106134921,127
3V7N_A,121.9711178927208,487
1JWQ_A,42.99727549508224,179
3BN0_A,13.231968863324914,112
2W56_A,19.18,147
2Z04_A,167.62311654422848,365
2QVG_A,37.90485457035813,143
1FXD_A,15.599682689080572,58
2ETJ_A,26.621066845639376,250
4YCB_A,29.830072075005113,183
6HPF_A,25.7281791038542,312
1VLI_A,54.67174773134658,385
4Q2L_A,2.56,70
1TP6_A,37.65271304965952,128
3LLH_A,36.97580289865252,90
1IUK_A,36.694806171991154,140
3CG4_A,34.73495645599689,142
1XHF_A,68.10163874680255,123
3IS3_A,114.07453703609757,270
4R9F_A,108.01104943476848,447
1U83_A,16.538122626223327,276
2V03_A,56.39897871415757,303
1SNN_A,63.017226216329135,227
2WVL_A,157.74861235522803,391
5Y4T_A,34.0105939377718,122
3KRS_A,84.95243610397524,271
2PX7_A,79.56987495277343,236
1UP9_A,9.980295586805031,107
1ORR_A,461.53181537137834,347
1T1G_A,98.67676322214872,364
3HV2_A,72.98103452267583,153
3CT6_A,46.36827794947749,131
2NWV_A,9.48384415730246,114
1T71_A,57.86144139234694,281
1FIT_A,39.48577465366483,147
2NSC_A,16.267359957903434,109
1Z54_A,177.17267509410132,132
1TQX_A,133.33463166034548,227
1JIX_A,110.77373154317768,351
3DQP_A,38.98540111375026,219
6JPT_A,8.899438184514795,122
2VEF_A,106.27562655660986,314
1JTV_A,117.74867133008338,327
4ONM_A,71.96041967637488,153
3BIJ_A,196.61403815597703,285
3CWQ_A,76.6453971220712,209
1RTT_A,59.568004834810445,193
1GMX_A,28.850343152205316,108
2B67_A,200.04860209459105,204
2Z72_A,90.37945563013754,342
1XM8_A,120.75022153188787,254
3KZP_A,153.08294222414202,235
1GXU_A,23.21599448656034,91
1WLY_A,79.26695654558713,333
3EJF_A,36.40664225110577,176
2BI0_A,45.07383941933503,337
1LC5_A,90.29849112803602,364
2A4K_A,154.9614035816661,263
1R0M_A,339.8522031707313,375
1YD7_A,45.15704596184299,395
3I33_A,109.80619290367916,404
2GO8_A,24.94,122
3OJ7_A,34.45158777182846,117
1IM5_A,44.92864342487986,180
1NN5_A,56.93756580676768,215
2HC9_A,65.96970668420468,491
1GTV_A,138.1596062530579,214
3GWB_A,246.2459161082677,434
1G5T_A,40.02730318170336,196
1NPY_A,219.80901141672967,271
2WOL_A,156.90004620776884,562
3HM2_A,392.5410141628515,178
2HXT_A,99.6311256586013,441
2IRU_A,66.72489190699375,303
4QUS_A,75.02876381761865,149
1JU2_A,107.28046606908454,536
2BL9_A,37.72277826459763,238
4E2B_A,93.12925856034718,382
1YQS_A,109.26210459258051,349
1NWZ_A,9.013878188659971,125
1DL5_A,160.3877607549903,317
2F3O_A,193.71324477175017,776
1UQW_A,276.0837959750626,509
1NM8_A,81.24906707156704,616
1V9C_A,38.75031870836677,218
3DC4_A,67.8722800559993,344
2FCL_A,37.91692498080508,169
2XIO_A,53.2260932250339,301
1R53_A,29.12731879181467,382
3G13_A,84.82470159098705,169
4O6U_A,8.728413372429149,184
2AZW_A,51.78371172482714,148
1YE8_A,53.815289648946425,178
1WD5_A,53.731903930532745,208
2GJL_A,63.15922735436208,328
3E0H_A,41.74659866384326,158
2EKN_A,38.171095085155734,159
2WP4_A,38.20216224247,147
3LTO_A,174.9357722136899,323
1UK8_A,68.23605645111681,282
1WR2_A,76.97819496454822,238
3DSD_A,199.8,349
2ZKT_A,95.65526697469409,412
5M17_A,46.036261794372486,385
1L3K_A,43.82851469078093,196
3LG3_A,62.60133784512916,435
1V3Y_A,64.78591667947595,192
2YVU_A,94.05228226895932,186
1D1Q_A,86.11671266368683,161
1P4C_A,63.93101907525017,380
1Z3A_A,86.63376939738914,168
1YPX_A,67.33930872826063,375
1XX6_A,101.33403919710298,191
2PQ6_A,107.69547762092893,482
2O0Q_A,13.774672409897812,115
1LZL_A,111.17619799219617,323
2H1C_A,50.51060086754067,139
1QE0_A,176.89579305342454,420
2O1B_A,113.86738865891324,404
2OLS_A,80.73258326103532,794
2YWR_A,62.099637680102454,216
3FRY_A,43.18469057432275,73
2W0M_A,58.7857125499045,235
1U79_A,175.66836653193997,129
2OG5_A,64.55578982554547,357
1SNY_A,75.44493356084291,267
2DRH_A,116.51896497995509,361
3BS4_A,65.56774816935534,260
3CDX_A,326.4638405704374,354
1VE4_A,22.562194042246865,206
1LAM_A,77.74191147637161,484
3CZP_A,98.64788289669475,500
2EO4_A,47.95856127950462,149
2AZ4_A,139.8335689310689,429
1OCS_A,37.874189100230254,162
2GM5_A,98.12206122987835,139
2NRH_A,47.88752447141113,219
1F7L_A,34.523823658453594,121
3BZM_A,101.7010530918928,431
4DXK_A,81.87977528059051,400
4RUW_A,108.50141519814385,440
1URR_A,26.33331160336656,102
5KO5_A,80.1944306046249,287
1TF1_A,220.19600359679555,198
2PEB_A,15.328065761863106,122
1NW1_A,236.39298805167635,429
3FCE_A,156.8438714135812,512
2QQ4_A,258.66493326309234,138
2VP8_A,96.34497495977672,318
3KVT_A,28.226510588452125,115
2IMJ_A,183.99521950311643,166
2OB9_A,21.994781199184494,130
1BYR_A,40.10035411314968,155
1UKU_A,18.331644770723656,102
1OSD_A,42.302680766116936,72
1U6T_A,34.36607920610089,121
3IO3_A,66.77926324840669,348
3FCH_A,34.13572908259028,281
2WZB_A,41.89352575279384,416
1O4W_A,14.281670070408431,147
1P1L_A,18.103204136284827,102
1SQS_A,138.61199948056444,242
2Q49_A,1209.371406971407,359
2VEZ_A,57.25925602031518,190
1B6G_A,65.11851349654721,310
1B77_A,35.541682571313366,228
3EL6_A,60.04958867469451,313
1ZSY_A,94.90307265837076,357
3H79_A,36.47512851245352,127
2NVM_A,17.820858565175808,126
1T0I_A,108.17684225378368,191
3KJH_A,85.19418994274197,254
2DVZ_A,98.72018638556148,314
4MJE_A,29.432648538655165,99
3EYE_A,25.326006396587676,168
2VIM_A,28.952374686716112,104
3JU8_A,317.8165508591395,490
2JAY_A,50.80704380300039,291
2DPW_A,54.62502082379466,232
2W3Z_A,81.3389156554229,311
3DMG_A,53.763007728362815,381
2OO3_A,29.37,283
1QE3_A,88.97544998481322,489
1JL1_A,43.153011482398306,155
4PLZ_A,63.84997102583524,322
2Q3M_A,1172.668980403251,326
1ZGZ_A,134.6283268855407,122
2OT9_A,14.406220878495512,180
2AKO_A,230.07317444673987,251
1W8I_A,56.257415511201714,156
2P65_A,54.44157418737999,187
4IQB_A,63.88149027691825,315
3G5J_A,79.6045915761145,134
1QXY_A,64.30759441932189,252
2IMP_A,151.7984822058508,479
1GS5_A,62.02740684568394,258
1VI4_A,26.010397920831583,174
3C3M_A,33.97855941619656,138
3E3U_A,37.03310951027472,197
2O0R_A,251.24372569280212,411
2EIS_A,76.65062817746505,133
1O5I_A,269.65898464542215,249
2EBE_A,2.998132752230962,106
3A10_A,32.906096699547945,116
3KRE_A,21.72140879409068,263
3KH5_A,86.3591685925704,280
3LUY_A,58.13088679867184,329
2OZE_A,98.09312310248868,298
1UOC_A,143.55480451729926,289
3G12_A,55.88363982419184,128
1KJN_A,11.84,157
1SAZ_A,96.24635421666628,381
3HQ1_A,126.91119808748162,644
3EBY_A,48.43782509568324,163
3CGX_A,61.67875241928941,242
1C44_A,36.75621988181048,123
2FGC_A,21.045550598641984,193
1TIQ_A,96.00666539360692,180
1OKG_A,56.59398731314131,373
2Q1S_A,130.69493027657958,377
1IY8_A,813.6454500579476,267
1J98_A,8.23930215491579,157
1H75_A,19.76,81
2YWX_A,15.57730721273738,157
4X9T_A,90.51577044913223,317
1VJG_A,43.634848458542855,218
2ACV_A,207.89827945416,463
1EHY_A,342.69672189853236,294
2AMH_A,30.770480984216025,207
2VYO_A,60.72634024869274,254
3LUU_A,16.018398796384112,101
2FIY_A,60.69673796836202,309
3BJV_A,47.54802204087989,161
1HC7_A,301.56430558008685,477
2CVH_A,120.89995864349996,220
3JYO_A,70.5,283
1V0L_A,58.637793273621746,313
1TUO_A,89.98380743222639,464
1QLW_A,115.5281242814926,328
1ZD1_A,118.72959529957136,284
3ILH_A,39.498984797080546,146
3KG0_A,93.8042898805806,128
3FSG_A,262.9426701773602,272
1YWF_A,50.66734846032502,296
2Z61_A,89.52092213555443,370
1SGJ_A,135.26820358088594,284
2XMJ_A,44.458542486230925,64
1NFP_A,55.69601242458924,228
3DH0_A,120.36792596036535,219
1RKI_A,3.96,102
3DRN_A,106.04458119111982,161
3CSV_A,116.92,333
3EXQ_A,58.61800576614664,161
1V77_A,34.75339407885221,212
3BZB_A,112.33860066780252,281
2Q48_A,566.9692055129626,166
1MTZ_A,75.90026350415391,293
5HC0_A,122.19529778187048,365
3D03_A,476.3651171108145,274
1J6X_A,15.398272630395915,160
2ZEQ_A,25.74,78
1ZH2_A,68.22081793704909,121
1UAR_A,56.93866436789679,285
1BYF_A,65.59487479978904,125
1VJ0_A,416.2626975841097,380
2GKG_A,34.07274570679621,127
5FSV_A,52.03217466145347,266
2ZPO_A,12.07718096245974,119
1P99_A,87.18613708612168,295
2QN0_A,14.860995928940966,430
2F4E_A,69.42070008290034,180
2P6W_A,33.78651210172486,213
1S68_A,51.26,249
2O0M_A,58.62118388432633,345
3ALJ_A,89.09649993125431,379
2VAP_A,54.94408521397004,364
2CX7_A,70.89859801152629,130
1L1Q_A,48.90350703170479,186
1YM3_A,40.06784121961152,215
2YC2_C,187.074785045981,208
3C8M_A,62.29735146858171,331
5HGZ_A,72.56404068131819,243
4J4Z_A,38.9296801939086,167
1IQ4_A,43.108908592076425,179
1YSJ_A,158.47426100158978,404
3BA1_A,97.72126892340276,333
3AB8_A,133.33936215536656,268
3AHC_A,120.3,845
1P77_A,59.845425890371935,272
2PPI_A,31.599617086287612,144
1G60_A,80.17367148883729,260
2JBA_A,71.6362813105203,127
2VZY_A,257.84433249540314,218
2P51_A,59.09181415390798,333
3QJA_A,67.4438447895729,272
1OJQ_A,37.26619916224353,212
3KXQ_A,79.73914220757582,275
4PSS_A,22.3445742854949,159
2PLR_A,131.38771327639432,213
2XU3_A,46.56522307473679,220
3F08_A,80.68438510641325,146
2B5W_A,100.91171933923236,357
1AOE_A,85.00202350532604,192
3IO1_A,212.82577287537333,445
4DI9_A,59.90399151976436,303
1PJA_A,72.31035333892375,302
2RK3_A,50.73182827377701,197
3EXN_A,41.82072213628072,160
1YQB_A,25.519968652018363,100
3HP4_A,34.1946954950618,185
1MO9_A,320.25455125571597,523
3BVP_A,79.17690067184999,138
2JDJ_A,49.52090871541029,105
2PBF_A,147.1459629075837,227
1L5X_A,57.10324334046184,280
3G0M_A,19.221175822514084,141
2AEU_A,93.7417388360169,374
2E5A_A,67.10309679888104,347
3EJ9_B,110.52660856101576,70
3CAW_A,58.26752097009105,330
1GTK_A,36.36579161794776,313
2ZYO_A,88.80073197896515,397
1ZNW_A,46.86279121008479,207
1PF5_A,37.22633476451852,131
2Q0X_A,176.7835068664495,335
2VAT_A,1468.943836571024,444
1V37_A,61.85179787201016,177
1HDO_A,46.20465344529705,206
3LMC_A,26.88970806832979,210
1SJY_A,55.21548695791788,159
4CP6_A,123.97234570661313,445
1MGP_A,52.77101477136857,313
1EDZ_A,61.30488235042948,320
3G8R_A,101.79262596082292,350
3LPM_A,147.49613418662878,259
4YZZ_A,240.98485927543248,367
3KD8_A,98.33442123691988,399
1H8U_A,76.2999678899015,117
2WQF_A,50.44961843265021,202
2XF4_A,60.3909761471033,210
1XVX_A,50.53151887683568,312
2PJS_A,48.44800099075296,119
2WZV_A,116.50838424765831,235
1WQA_A,373.8760222319694,455
3JUM_A,107.93060270377444,185
3D8P_A,86.52024965289918,163
2NX8_A,46.033209751222,179
3IJ3_A,64.62955980045044,482
4FKB_A,79.68817729123938,388
1A8Q_A,72.8036098006136,274
1JYK_A,57.11204513935743,254
4N02_A,46.36127694531288,357
4JBD_A,63.64505322489722,330
1E6U_A,98.35871847477476,321
1J99_A,69.44946940042091,293
6MM2_A,24.06738664666357,104
2QGZ_A,41.770526690478775,308
2OGT_A,101.86,498
1ODK_A,372.3963136230003,235
2Z0X_A,41.80447464088025,158
2HQ1_A,68.75906340257988,247
3H49_A,169.26394536344708,325
1B9H_A,110.09488271486556,388
1ZCE_A,14.378271801576156,155
1UXT_A,164.594376574657,501
2A15_A,41.208542803646914,139
3EEI_A,118.6899490268658,233
5FEW_A,127.69228324374184,358
3IX9_A,62.81734792236934,190
1JH6_A,86.42631543690847,189
2CXI_A,98.60180829984814,348
2AWF_A,30.181133179521275,172
1RYL_A,37.726213698170135,167
3IM8_A,85.34551833576265,307
1A8L_A,52.22507443747687,226
3AOT_A,38.88920544315607,227
1G66_A,37.02928570739652,207
1WV9_A,42.09002257067582,94
2XDQ_A,164.57747415730984,460
2O8R_A,144.62948662012184,705
3LUF_A,113.92054775149214,259
2QRY_A,193.61733419299009,330
2GGS_A,114.26933446905169,273
4AWE_A,107.76307345282984,387
3BW2_A,67.90923869400982,369
3GA7_A,87.70304897778641,326
3E39_A,59.11154963287631,178
2G3W_A,29.98922473155984,182
3M3P_A,61.90221966941088,250
3KOL_A,43.779483779505675,156
2E8B_A,51.16847173797552,201
1AZO_A,20.771673018801348,232
1Q8F_A,206.5208328474394,313
3JU1_A,117.06282373153316,407
3EW7_A,36.28583883555677,221
3HBF_A,102.08242698917384,454
2FPR_A,121.6497398270954,176
1NPI_A,4.046282244233588,61
5O37_A,81.20414275146311,273
4XDU_A,81.83733866640583,340
2X3G_A,1.5839191898578664,119
1LLD_A,170.6352448938964,319
3KNV_A,28.52963722166828,141
2JG5_A,157.93869190290263,306
2I1S_A,74.70306084759848,188
2GQT_A,58.13001462239623,268
2D4R_A,171.82785717106526,147
3GEM_A,305.9883041882483,260
3LN6_A,79.6778733400936,750
1DM9_A,33.34401295585161,133
1WDE_A,81.17632167079265,294
1THM_A,51.21759170441344,279
2HA8_A,85.03006644711033,184
4CNG_A,86.3595460849581,255
1HQS_A,108.41376296393368,423
1VAJ_A,30.015700891366837,214
1S7K_A,58.75815858244709,182
3EKI_A,98.14360651616587,403
1SZ2_A,162.44769835242357,332
2AE6_A,172.3248676192731,166
3FOJ_A,25.38106380749239,100
3DIP_A,180.28244506884192,410
2H6R_A,496.0909694803968,219
3VK5_A,116.69762208374256,286
3L86_A,61.00450803014479,279
5IGI_A,86.27282306729043,301
3EJG_A,34.13546542820238,193
3A32_A,79.73089112759244,471
2YXB_A,44.301137682908326,161
3G5O_B,93.39615409640808,102
3GA4_A,52.76398771889782,178
2QIP_A,33.6761042877587,165
2BMX_A,163.67835593015957,195
2EW0_A,27.89541180911298,192
1UUY_A,41.6738167198542,167
1XTE_A,31.190844810617104,154
1VCC_A,3.6927902729507935,77
1VGJ_A,54.72070357734813,184
3GFO_A,81.29455639832227,275
3GHF_A,16.744796206583104,120
2FSQ_A,27.616574733301015,243
3ASA_A,114.37776707035331,400
2P5X_A,66.67141441427503,230
1VBK_A,39.54135430154106,307
3KV1_A,51.989752836496535,267
2EB0_A,141.85204228350048,307
2G2C_A,39.88420740092499,167
3EBV_A,73.21782569839124,302
1SXR_A,81.43872788790355,183
3GEK_A,167.15647728999318,146
2GAG_A,111.84062142173566,965
3EVT_A,100.0200479903904,324
5XVT_A,88.26770360669863,697
1P9G_A,0.4,41
2CUY_A,160.34996102275795,305
2F5X_A,303.30359443963073,312
1THX_A,30.24,115
3BHN_A,59.7434515239955,236
2PGF_A,68.31727453580098,371
2RK0_A,74.28428905226193,136
3K3V_A,12.058507370317438,100
1LXJ_A,15.646852718677964,104
6F9O_A,91.1942712016495,309
1UDH_A,25.59293652553376,244
1IXK_A,68.08501156642335,315
4W5Z_A,94.44643720119886,345
3ETC_A,472.5824575669308,580
1J32_A,230.46024212431956,388
2QMW_A,92.6121217767955,267
4TVV_A,125.42846566868305,314
1Y0H_A,67.21959610113704,102
3CWX_A,3.66,176
6H17_A,48.90179751297491,201
2J89_A,23.86907622845928,261
4S39_A,30.199337741083,406
4REO_A,38.27832284727219,229
1H16_A,65.29164877685353,759
1W23_A,170.27806552812373,360
4BK7_A,50.83028821480359,159
1V30_A,19.099968586361605,124
2PZZ_A,36.864378470279405,147
2E7Y_A,126.06576973944988,280
2HY7_A,88.89615964708486,406
1OHL_A,22.15505359957407,342
1ZZG_A,146.60723038104226,415
3ABF_A,112.17158285412576,64
2EJA_A,193.07008235353297,338
3FUY_A,4.6,179
1WL4_A,96.58529701771384,397
2WNY_A,31.602034744617317,141
3HU5_A,100.63336226123025,204
1QNR_A,94.14545342181958,344
2DFA_A,29.74273860961697,250
2Q4W_A,1217.0066570072654,524
3W07_A,39.876559530631525,252
2QGY_A,189.84115438966336,391
1KVK_A,98.85982803950247,395
3JTZ_A,17.50797818138919,88
1DZF_A,18.51517485739738,215
2D1Y_A,358.1126498743098,256
1IXH_A,84.38088112836935,321
2ZQE_A,15.7987341265052,83
2BNG_A,113.90733734048918,149
5L4L_A,69.66660031894767,304
3GK7_A,118.2650836045872,448
2P6Y_A,22.645511696581288,142
1UAN_A,93.95010271415352,227
1WDD_A,107.14061974806754,477
3G5S_A,54.854261457064574,443
2IAF_A,15.91839187857869,151
1PTF_A,21.802137509886503,88
1VKK_A,26.35247616448974,154
2QOR_A,57.34342856858142,204
3GO9_A,135.9253287654659,492
1J5U_A,7.2,136
1JAK_A,88.70418028480957,512
5TNV_A,102.17834408523169,326
2JDC_A,40.98655267279745,146
1CT5_A,56.787432588557834,256
1ZH8_A,162.02856013678576,340
1WY2_A,150.67749135156186,351
3K89_A,83.07659116742815,314
4H7P_A,141.5603062302424,345
2A4A_A,67.59930842841516,281
1KCM_A,19.15728582028258,270
2O8N_A,36.74315990766173,265
